dish_id,caption,image_path,calories,protein,fat,carbs,cleaned_caption
dish_1562690950,"This plate contains 80.0g pineapple, 36.1g broccoli, 85.0g berries, and 0.9g olive oil. It provides approximately 109.1 kcal, 1.9g protein, 1.4g fat, and 24.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562690950/rgb.png,109.1,1.9,1.4,24.8,"This plate contains 80.0g pineapple, 36.1g broccoli, 85.0g berries, and 0.9g olive oil."
dish_1565987298,"This plate contains 3.9g white rice, 3.9g mushroom, 0.5g celery, 1.0g onions, 1.0g kale, 0.4g olive oil, 0.1g chive, 0.1g salt, 0.8g cream, 29.6g ground turkey, 0.0g thyme, 0.5g carrot, 0.0g garlic, 45.0g cheese pizza, and 1.1g eggs. It provides approximately 211.1 kcal, 12.9g protein, 10.1g fat, and 16.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565987298/rgb.png,211.1,12.9,10.1,16.6,"This plate contains 3.9g white rice, 3.9g mushroom, 0.5g celery, 1.0g onions, 1.0g kale, 0.4g olive oil, 0.1g chive, , 0.8g cream, 29.6g ground turkey, 0.0g thyme, 0.5g carrot, 0.0g garlic, 45.0g cheese pizza, and 1.1g eggs."
dish_1558461792,"This plate contains 127.0g grapes, 5.0g spinach (raw), 61.0g cherry tomatoes, and 40.0g almonds. It provides approximately 331.0 kcal, 10.5g protein, 20.2g fat, and 34.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558461792/rgb.png,331.0,10.5,20.2,34.5,"This plate contains 127.0g grapes, 5.0g spinach (raw), 61.0g cherry tomatoes, and 40.0g almonds."
dish_1558377105,"This plate contains 113.0g sausage. It provides approximately 389.4 kcal, 21.8g protein, 30.8g fat, and 4.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558377105/rgb.png,389.4,21.8,30.8,4.7,This plate contains 113.0g sausage.
dish_1568061097,"This plate contains 55.0g cheese pizza. It provides approximately 146.2 kcal, 6.2g protein, 5.2g fat, and 18.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1568061097/rgb.png,146.2,6.2,5.2,18.4,This plate contains 55.0g cheese pizza.
dish_1564514906,"This plate contains 24.3g white beans, 0.3g salt, 3.6g arugula, 121.6g fish, 0.2g pepper, 0.3g chive, 0.6g garlic, 6.1g artichokes, 2.4g lime, 2.4g bell peppers, 4.9g olive oil, 6.1g onions, 4.9g snow peas, and 0.3g parsley. It provides approximately 199.3 kcal, 25.5g protein, 20.9g fat, and 8.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564514906/rgb.png,199.3,25.5,20.9,8.9,"This plate contains 24.3g white beans, , 3.6g arugula, 121.6g fish, 0.2g pepper, 0.3g chive, 0.6g garlic, 6.1g artichokes, 2.4g lime, 2.4g bell peppers, 4.9g olive oil, 6.1g onions, 4.9g snow peas, and 0.3g parsley."
dish_1558373352,"This plate contains 100.0g grapes. It provides approximately 69.0 kcal, 0.7g protein, 0.2g fat, and 18.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558373352/rgb.png,69.0,0.7,0.2,18.0,This plate contains 100.0g grapes.
dish_1561740411,"This plate contains 6.8g bell peppers, 68.0g strawberries, 5.4g radishes, 158.0g scrambled eggs, 2.7g vinegar, 0.3g mustard, 6.5g olive oil, 6.8g cucumbers, 42.0g broccoli, 0.2g salt, and 0.3g garlic. It provides approximately 333.2 kcal, 17.6g protein, 24.3g fat, and 12.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561740411/rgb.png,333.2,17.6,24.3,12.0,"This plate contains 6.8g bell peppers, 68.0g strawberries, 5.4g radishes, 158.0g scrambled eggs, 2.7g vinegar, 0.3g mustard, 6.5g olive oil, 6.8g cucumbers, 42.0g broccoli, , and 0.3g garlic."
dish_1558114523,"This plate contains 18.0g almonds. It provides approximately 104.1 kcal, 4.0g protein, 8.9g fat, and 4.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558114523/rgb.png,104.1,4.0,8.9,4.1,This plate contains 18.0g almonds.
dish_1560799558,"This plate contains 74.0g pizza. It provides approximately 196.8 kcal, 8.1g protein, 7.2g fat, and 24.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1560799558/rgb.png,196.8,8.1,7.2,24.4,This plate contains 74.0g pizza.
dish_1562700568,"This plate contains 97.3g fish, 1.9g pepper, 2.9g arugula, 1.2g lemon juice, 0.5g parsley, 3.9g snow peas, 29.6g mixed greens, 3.9g chive, 0.4g salt, 4.9g corn, 124.0g cauliflower, 5.9g apple, 4.7g millet, 19.5g lentils, 1.2g vinegar, 8.4g olive oil, 2.4g onions, 4.9g artichokes, and 0.5g garlic. It provides approximately 246.9 kcal, 23.6g protein, 21.8g fat, and 16.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562700568/rgb.png,246.9,23.6,21.8,16.7,"This plate contains 97.3g fish, 1.9g pepper, 2.9g arugula, 1.2g lemon juice, 0.5g parsley, 3.9g snow peas, 29.6g mixed greens, 3.9g chive, , 4.9g corn, 124.0g cauliflower, 5.9g apple, 4.7g millet, 19.5g lentils, 1.2g vinegar, 8.4g olive oil, 2.4g onions, 4.9g artichokes, and 0.5g garlic."
dish_1558722434,"This plate contains 47.0g cherry tomatoes. It provides approximately 8.5 kcal, 0.4g protein, 0.1g fat, and 1.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558722434/rgb.png,8.5,0.4,0.1,1.8,This plate contains 47.0g cherry tomatoes.
dish_1558639949,"This plate contains 64.0g cantaloupe. It provides approximately 21.8 kcal, 0.5g protein, 0.1g fat, and 5.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558639949/rgb.png,21.8,0.5,0.1,5.1,This plate contains 64.0g cantaloupe.
dish_1562787848,"This plate contains 2.8g cherry tomatoes, 1.1g onions, 18.0g pilaf, 11.1g brown rice, 1.2g lemon juice, 1.6g parsley, 1.4g cranberries, 1.5g garlic, 0.3g basil, 0.3g salt, 1.1g pepper, 6.8g apple, 83.4g pork, 0.6g vinegar, 13.5g arugula, 20.3g mustard greens, 7.6g olive oil, 64.0g corn on the cob, 2.8g broccoli, 1.9g shallots, and 6.8g bulgur. It provides approximately 416.8 kcal, 26.5g protein, 22.2g fat, and 30.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562787848/rgb.png,416.8,26.5,22.2,30.2,"This plate contains 2.8g cherry tomatoes, 1.1g onions, 18.0g pilaf, 11.1g brown rice, 1.2g lemon juice, 1.6g parsley, 1.4g cranberries, 1.5g garlic, 0.3g basil, , 1.1g pepper, 6.8g apple, 83.4g pork, 0.6g vinegar, 13.5g arugula, 20.3g mustard greens, 7.6g olive oil, 64.0g corn on the cob, 2.8g broccoli, 1.9g shallots, and 6.8g bulgur."
dish_1564686966,"This plate contains 2.4g ketchup, 6.8g millet, 0.1g salt, 0.7g bell peppers, 0.3g olive oil, 1.7g spinach (raw), 50.9g steak, 0.3g vinegar, and 1.7g onions. It provides approximately 153.2 kcal, 13.1g protein, 10.1g fat, and 2.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564686966/rgb.png,153.2,13.1,10.1,2.5,"This plate contains 2.4g ketchup, 6.8g millet, , 0.7g bell peppers, 0.3g olive oil, 1.7g spinach (raw), 50.9g steak, 0.3g vinegar, and 1.7g onions."
dish_1568314907,"This plate contains 0.1g vinegar, 0.9g jalapenos, 4.3g spinach (raw), 55.0g beef, 0.3g salt, 0.1g lime, 1.0g olive oil, 0.4g ginger, 17.3g brown rice, 90.0g avocado, 0.9g lemon juice, 0.9g cilantro, 86.3g salmon, 1.8g bok choy, 1.8g spinach (cooked), 6.3g shallots, 7.3g millet, 2.6g garlic, 3.6g onions, and 0.2g chili. It provides approximately 481.2 kcal, 38.1g protein, 30.0g fat, and 15.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1568314907/rgb.png,481.2,38.1,30.0,15.7,"This plate contains 0.1g vinegar, 0.9g jalapenos, 4.3g spinach (raw), 55.0g beef, , 0.1g lime, 1.0g olive oil, 0.4g ginger, 17.3g brown rice, 90.0g avocado, 0.9g lemon juice, 0.9g cilantro, 86.3g salmon, 1.8g bok choy, 1.8g spinach (cooked), 6.3g shallots, 7.3g millet, 2.6g garlic, 3.6g onions, and 0.2g chili."
dish_1563294547,"This plate contains 34.0g yam, 34.0g sweet potato, 4.1g olive oil, 75.0g grapes, 79.0g watermelon, 55.0g hash browns, 83.0g pineapple, and 91.0g strawberries. It provides approximately 430.3 kcal, 4.4g protein, 16.9g fat, and 71.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563294547/rgb.png,430.3,4.4,16.9,71.3,"This plate contains 34.0g yam, 34.0g sweet potato, 4.1g olive oil, 75.0g grapes, 79.0g watermelon, 55.0g hash browns, 83.0g pineapple, and 91.0g strawberries."
dish_1561578226,"This plate contains 3.7g bell peppers, 18.7g cucumbers, 1.0g salt, 37.4g lettuce, 3.7g onions, 7.5g vinaigrette, 1.0g olive oil, 95.1g eggplant, 3.7g feta cheese, 9.4g cherry tomatoes, 104.0g cauliflower, and 3.7g olives. It provides approximately 119.2 kcal, 4.3g protein, 6.6g fat, and 13.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561578226/rgb.png,119.2,4.3,6.6,13.9,"This plate contains 3.7g bell peppers, 18.7g cucumbers, , 37.4g lettuce, 3.7g onions, 7.5g vinaigrette, 1.0g olive oil, 95.1g eggplant, 3.7g feta cheese, 9.4g cherry tomatoes, 104.0g cauliflower, and 3.7g olives."
dish_1565724050,"This plate contains 0.1g salt, 1.0g mustard, 7.6g onions, 7.6g olive oil, 3.8g cranberries, 47.5g arugula, 3.8g vinegar, and 0.6g celery root. It provides approximately 84.7 kcal, 1.4g protein, 8.0g fat, and 3.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565724050/rgb.png,84.7,1.4,8.0,3.0,"This plate contains , 1.0g mustard, 7.6g onions, 7.6g olive oil, 3.8g cranberries, 47.5g arugula, 3.8g vinegar, and 0.6g celery root."
dish_1565035774,"This plate contains 39.0g onions, 110.0g cauliflower, and 36.0g bell peppers. It provides approximately 57.5 kcal, 3.1g protein, 0.4g fat, and 12.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565035774/rgb.png,57.5,3.1,0.4,12.2,"This plate contains 39.0g onions, 110.0g cauliflower, and 36.0g bell peppers."
dish_1561576680,"This plate contains 2.3g salt, 134.0g cauliflower, 103.6g chicken, 99.6g squash, 85.3g eggplant, 0.3g white wine, 5.2g mushroom, 0.3g rosemary, 2.6g arugula, 0.3g thyme, 1.0g butter, 0.3g oregano, 10.4g wheat berry, 0.5g basil, 0.5g pepper, 0.3g lemon juice, 1.0g garlic, 0.5g shallots, 2.9g olive oil, and 4.1g cream. It provides approximately 307.9 kcal, 37.2g protein, 10.0g fat, and 18.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561576680/rgb.png,307.9,37.2,10.0,18.3,"This plate contains , 134.0g cauliflower, 103.6g chicken, 99.6g squash, 85.3g eggplant, 0.3g white wine, 5.2g mushroom, 0.3g rosemary, 2.6g arugula, 0.3g thyme, 1.0g butter, 0.3g oregano, 10.4g wheat berry, 0.5g basil, 0.5g pepper, 0.3g lemon juice, 1.0g garlic, 0.5g shallots, 2.9g olive oil, and 4.1g cream."
dish_1558463562,"This plate contains 64.0g almonds. It provides approximately 370.0 kcal, 14.3g protein, 31.7g fat, and 14.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558463562/rgb.png,370.0,14.3,31.7,14.5,This plate contains 64.0g almonds.
dish_1563295334,"This plate contains 22.0g bacon, and 74.0g scrambled eggs. It provides approximately 228.5 kcal, 15.5g protein, 17.4g fat, and 1.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563295334/rgb.png,228.5,15.5,17.4,1.5,"This plate contains 22.0g bacon, and 74.0g scrambled eggs."
dish_1566329234,"This plate contains 0.4g olive oil, 0.1g vinegar, 377.0g cauliflower, 2.0g bok choy, 8.1g millet, 61.1g beef, 4.1g shallots, 2.0g spinach (cooked), 0.1g salt, and 2.0g onions. It provides approximately 262.6 kcal, 23.1g protein, 10.8g fat, and 21.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566329234/rgb.png,262.6,23.1,10.8,21.2,"This plate contains 0.4g olive oil, 0.1g vinegar, 377.0g cauliflower, 2.0g bok choy, 8.1g millet, 61.1g beef, 4.1g shallots, 2.0g spinach (cooked), , and 2.0g onions."
dish_1562691737,"This plate contains 9.7g chia seeds, 88.8g broccoli, 96.0g egg whites, 56.5g yam, 45.0g chicken apple sausage, 56.5g sweet potato, 119.0g watermelon, 146.0g pineapple, 38.8g greek yogurt, 41.5g milk, and 2.2g olive oil. It provides approximately 485.7 kcal, 27.9g protein, 11.7g fat, and 70.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562691737/rgb.png,485.7,27.9,11.7,70.6,"This plate contains 9.7g chia seeds, 88.8g broccoli, 96.0g egg whites, 56.5g yam, 45.0g chicken apple sausage, 56.5g sweet potato, 119.0g watermelon, 146.0g pineapple, 38.8g greek yogurt, 41.5g milk, and 2.2g olive oil."
dish_1558458496,"This plate contains 77.0g grapes. It provides approximately 53.1 kcal, 0.5g protein, 0.2g fat, and 13.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558458496/rgb.png,53.1,0.5,0.2,13.9,This plate contains 77.0g grapes.
dish_1568664931,"This plate contains 3.9g tomatoes, 3.1g vinegar, 31.4g spinach (raw), 0.4g mustard, 6.3g olive oil, 6.3g cucumbers, 7.8g mustard greens, 0.6g garlic, and 0.2g salt. It provides approximately 67.9 kcal, 1.3g protein, 6.5g fat, and 2.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1568664931/rgb.png,67.9,1.3,6.5,2.1,"This plate contains 3.9g tomatoes, 3.1g vinegar, 31.4g spinach (raw), 0.4g mustard, 6.3g olive oil, 6.3g cucumbers, 7.8g mustard greens, 0.6g garlic, and ."
dish_1572974428,"This plate contains 15.6g tomatoes, 23.4g avocado, 13.7g multigrain bread, 3.9g olive oil, 15.6g edamame, 0.0g salt, 1.1g sunflower seeds, and 0.7g pumpkin seeds. It provides approximately 144.6 kcal, 3.2g protein, 10.3g fat, and 12.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572974428/rgb.png,144.6,3.2,10.3,12.0,"This plate contains 15.6g tomatoes, 23.4g avocado, 13.7g multigrain bread, 3.9g olive oil, 15.6g edamame, , 1.1g sunflower seeds, and 0.7g pumpkin seeds."
dish_1572464692,"This plate contains 56.0g hummus. It provides approximately 93.0 kcal, 4.4g protein, 5.4g fat, and 7.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572464692/rgb.png,93.0,4.4,5.4,7.8,This plate contains 56.0g hummus.
dish_1571931594,"This plate contains 66.0g roasted potatoes. It provides approximately 93.1 kcal, 1.4g protein, 4.5g fat, and 11.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571931594/rgb.png,93.1,1.4,4.5,11.9,This plate contains 66.0g roasted potatoes.
dish_1575478635,"This plate contains 132.0g scrambled eggs. It provides approximately 195.4 kcal, 13.2g protein, 14.5g fat, and 2.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1575478635/rgb.png,195.4,13.2,14.5,2.1,This plate contains 132.0g scrambled eggs.
dish_1572887017,"This plate contains 43.0g hash browns, 192.5g egg whites, and 38.5g salsa. It provides approximately 251.4 kcal, 20.9g protein, 9.9g fat, and 17.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572887017/rgb.png,251.4,20.9,9.9,17.6,"This plate contains 43.0g hash browns, 192.5g egg whites, and 38.5g salsa."
dish_1572984706,"This plate contains 114.3g cauliflower, 2.1g olive oil, 0.0g salt, 1.4g jalapenos, and 0.2g chive. It provides approximately 48.0 kcal, 2.1g protein, 2.5g fat, and 5.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572984706/rgb.png,48.0,2.1,2.5,5.8,"This plate contains 114.3g cauliflower, 2.1g olive oil, , 1.4g jalapenos, and 0.2g chive."
dish_1572453726,"This plate contains 75.0g hash browns, 45.9g broccoli, 38.0g sausage, and 1.1g olive oil. It provides approximately 401.6 kcal, 10.4g protein, 28.2g fat, and 28.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572453726/rgb.png,401.6,10.4,28.2,28.8,"This plate contains 75.0g hash browns, 45.9g broccoli, 38.0g sausage, and 1.1g olive oil."
dish_1572540238,"This plate contains 46.0g strawberries, 68.0g scrambled eggs, 38.0g sausage, and 84.0g roasted potatoes. It provides approximately 365.2 kcal, 16.2g protein, 23.7g fat, and 21.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572540238/rgb.png,365.2,16.2,23.7,21.5,"This plate contains 46.0g strawberries, 68.0g scrambled eggs, 38.0g sausage, and 84.0g roasted potatoes."
dish_1573762622,"This plate contains 202.4g brisket, 3.6g olive oil, 14.6g mozzarella cheese, 202.4g mashed potatoes, 20.2g butter, and 3.6g basil. It provides approximately 764.7 kcal, 51.5g protein, 43.9g fat, and 39.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573762622/rgb.png,764.7,51.5,43.9,39.9,"This plate contains 202.4g brisket, 3.6g olive oil, 14.6g mozzarella cheese, 202.4g mashed potatoes, 20.2g butter, and 3.6g basil."
dish_1571931457,"This plate contains 44.0g sausage. It provides approximately 151.6 kcal, 8.5g protein, 12.0g fat, and 1.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571931457/rgb.png,151.6,8.5,12.0,1.8,This plate contains 44.0g sausage.
dish_1573232499,"This plate contains 36.0g bacon, 269.0g scrambled eggs, 45.9g broccoli, 1.1g olive oil, and 122.0g fried rice. It provides approximately 811.5 kcal, 47.1g protein, 48.7g fat, and 44.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573232499/rgb.png,811.5,47.1,48.7,44.5,"This plate contains 36.0g bacon, 269.0g scrambled eggs, 45.9g broccoli, 1.1g olive oil, and 122.0g fried rice."
dish_1574702473,"This plate contains 47.0g bacon, and 114.0g hash browns. It provides approximately 625.9 kcal, 20.4g protein, 44.8g fat, and 37.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1574702473/rgb.png,625.9,20.4,44.8,37.1,"This plate contains 47.0g bacon, and 114.0g hash browns."
dish_1575664962,"This plate contains 57.1g fish, 0.6g garlic, 1.1g shallots, 2.3g olive oil, 0.1g salt, 2.3g cherry tomatoes, 11.4g wheat berry, 5.1g chard, 1.1g lemon juice, 0.6g parsley, and 0.1g chive. It provides approximately 85.0 kcal, 11.2g protein, 9.8g fat, and 2.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1575664962/rgb.png,85.0,11.2,9.8,2.8,"This plate contains 57.1g fish, 0.6g garlic, 1.1g shallots, 2.3g olive oil, , 2.3g cherry tomatoes, 11.4g wheat berry, 5.1g chard, 1.1g lemon juice, 0.6g parsley, and 0.1g chive."
dish_1571935895,"This plate contains 222.0g oatmeal. It provides approximately 151.0 kcal, 5.3g protein, 3.1g fat, and 26.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571935895/rgb.png,151.0,5.3,3.1,26.6,This plate contains 222.0g oatmeal.
dish_1571946018,"This plate contains 10.0g onions, 5.0g olive oil, 20.1g mozzarella cheese, 0.1g salt, and 20.1g eggplant. It provides approximately 176.2 kcal, 7.6g protein, 9.8g fat, and 14.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571946018/rgb.png,176.2,7.6,9.8,14.9,"This plate contains 10.0g onions, 5.0g olive oil, 20.1g mozzarella cheese, , and 20.1g eggplant."
dish_1571932375,"This plate contains 45.0g sausage, and 72.0g roasted potatoes. It provides approximately 256.6 kcal, 10.2g protein, 17.2g fat, and 14.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571932375/rgb.png,256.6,10.2,17.2,14.9,"This plate contains 45.0g sausage, and 72.0g roasted potatoes."
dish_1572889151,"This plate contains 174.0g greek yogurt. It provides approximately 102.7 kcal, 17.4g protein, 0.7g fat, and 6.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572889151/rgb.png,102.7,17.4,0.7,6.3,This plate contains 174.0g greek yogurt.
dish_1573233271,"This plate contains 122.0g omelets. It provides approximately 187.9 kcal, 12.7g protein, 14.3g fat, and 0.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573233271/rgb.png,187.9,12.7,14.3,0.7,This plate contains 122.0g omelets.
dish_1572453701,"This plate contains 45.9g broccoli, 38.0g sausage, and 1.1g olive oil. It provides approximately 157.1 kcal, 8.4g protein, 11.7g fat, and 4.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572453701/rgb.png,157.1,8.4,11.7,4.8,"This plate contains 45.9g broccoli, 38.0g sausage, and 1.1g olive oil."
dish_1572291671,"This plate contains 61.5g chicken, 7.7g tomatoes, 7.7g bell peppers, 3.1g spinach (raw), 3.1g onions, 1.5g garlic, 3.1g olive oil, 1.5g salt, 0.3g pepper, 3.1g jalapenos, and 15.4g millet. It provides approximately 158.0 kcal, 20.1g protein, 5.6g fat, and 6.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572291671/rgb.png,158.0,20.1,5.6,6.0,"This plate contains 61.5g chicken, 7.7g tomatoes, 7.7g bell peppers, 3.1g spinach (raw), 3.1g onions, 1.5g garlic, 3.1g olive oil, , 0.3g pepper, 3.1g jalapenos, and 15.4g millet."
dish_1573072410,"This plate contains 4.2g olive oil, 16.8g mozzarella cheese, 79.0g barley, and 4.2g basil. It provides approximately 237.9 kcal, 8.1g protein, 8.5g fat, and 32.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573072410/rgb.png,237.9,8.1,8.5,32.9,"This plate contains 4.2g olive oil, 16.8g mozzarella cheese, 79.0g barley, and 4.2g basil."
dish_1572540876,"This plate contains 65.0g roasted potatoes. It provides approximately 91.7 kcal, 1.4g protein, 4.4g fat, and 11.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572540876/rgb.png,91.7,1.4,4.4,11.7,This plate contains 65.0g roasted potatoes.
dish_1571945939,"This plate contains 5.4g celery, 43.2g shrimp, 21.9g mayonnaise, 3.8g shallots, 0.0g salt, 14.5g sourdough bread, and 8.2g lemon juice. It provides approximately 236.4 kcal, 12.4g protein, 16.8g fat, and 9.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571945939/rgb.png,236.4,12.4,16.8,9.1,"This plate contains 5.4g celery, 43.2g shrimp, 21.9g mayonnaise, 3.8g shallots, , 14.5g sourdough bread, and 8.2g lemon juice."
dish_1573243053,"This plate contains 132.0g dumplings. It provides approximately 303.6 kcal, 8.2g protein, 7.1g fat, and 51.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573243053/rgb.png,303.6,8.2,7.1,51.5,This plate contains 132.0g dumplings.
dish_1571931782,"This plate contains 70.0g scrambled eggs, and 34.0g roasted potatoes. It provides approximately 151.5 kcal, 7.7g protein, 10.0g fat, and 7.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571931782/rgb.png,151.5,7.7,10.0,7.2,"This plate contains 70.0g scrambled eggs, and 34.0g roasted potatoes."
dish_1574728229,"This plate contains 12.1g bacon, 36.3g tomatoes, 18.1g avocado, 0.4g multigrain bread, 10.1g olive oil, 18.8g eggs, 40.6g mozzarella cheese, 0.0g salt, 2.3g lemon juice, and 10.1g basil. It provides approximately 477.6 kcal, 22.5g protein, 29.7g fat, and 30.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1574728229/rgb.png,477.6,22.5,29.7,30.8,"This plate contains 12.1g bacon, 36.3g tomatoes, 18.1g avocado, 0.4g multigrain bread, 10.1g olive oil, 18.8g eggs, 40.6g mozzarella cheese, , 2.3g lemon juice, and 10.1g basil."
dish_1572379407,"This plate contains 124.0g chili. It provides approximately 49.6 kcal, 2.2g protein, 0.5g fat, and 11.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572379407/rgb.png,49.6,2.2,0.5,11.0,This plate contains 124.0g chili.
dish_1575481406,"This plate contains 27.0g sausage. It provides approximately 93.0 kcal, 5.2g protein, 7.4g fat, and 1.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1575481406/rgb.png,93.0,5.2,7.4,1.1,This plate contains 27.0g sausage.
dish_1573491305,"This plate contains 70.0g egg whites. It provides approximately 36.4 kcal, 7.0g protein, 0.1g fat, and 0.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573491305/rgb.png,36.4,7.0,0.1,0.5,This plate contains 70.0g egg whites.
dish_1573763139,"This plate contains 46.9g broccoli, 79.5g brisket, 0.9g olive oil, 0.6g bread crumbs, 79.5g mashed potatoes, 0.0g salt, 8.0g butter, and 0.6g jalapenos. It provides approximately 279.5 kcal, 19.3g protein, 15.6g fat, and 15.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573763139/rgb.png,279.5,19.3,15.6,15.8,"This plate contains 46.9g broccoli, 79.5g brisket, 0.9g olive oil, 0.6g bread crumbs, 79.5g mashed potatoes, , 8.0g butter, and 0.6g jalapenos."
dish_1571946063,"This plate contains 6.7g celery, 53.9g shrimp, 10.0g onions, 27.3g mayonnaise, 4.8g shallots, 5.0g olive oil, 20.1g mozzarella cheese, 0.1g salt, 18.1g sourdough bread, 20.1g eggplant, and 10.2g lemon juice. It provides approximately 471.1 kcal, 23.1g protein, 30.8g fat, and 26.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571946063/rgb.png,471.1,23.1,30.8,26.2,"This plate contains 6.7g celery, 53.9g shrimp, 10.0g onions, 27.3g mayonnaise, 4.8g shallots, 5.0g olive oil, 20.1g mozzarella cheese, , 18.1g sourdough bread, 20.1g eggplant, and 10.2g lemon juice."
